,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
133,Eventus Systems,https://www.crunchbase.com/organization/eventus-systems,"Austin, Texas, United States","Information Technology, Internet, Software",Series A,2020-02-19,10500000.0,USD,10500000.0,11-50,15371150.0,USD,15371150.0,3.0,,,,,,1.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/eventus-systems-inc,Early Stage Venture,,,Less than $1M
138,The Financial Gym,https://www.crunchbase.com/organization/the-financial-gym,"New York, New York, United States","Financial Services, Fitness, Professional Services, Sports",Series A,2020-01-28,6000000.0,USD,6000000.0,1-10,8051467.0,USD,8051467.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/financialgym,https://www.facebook.com/thefinancialgym/,https://www.linkedin.com/company-beta/11090153,Early Stage Venture,,,Less than $1M
141,Swiftmile,https://www.crunchbase.com/organization/swiftmile-inc,"Mountain View, California, United States","Electric Vehicle, Last Mile Transportation, Solar, Transportation",Series A,2019-09-25,,,,11-50,3954000.0,USD,3954000.0,9.0,,,,,,4.0,,,,For Profit,2015-01-01,https://www.twitter.com/goswiftmile,https://www.facebook.com/myswiftmile,https://www.linkedin.com/company/swiftmile-inc,Early Stage Venture,,,Less than $1M
142,Pharmarack,https://www.crunchbase.com/organization/pharmarack,"Pune, Maharashtra, India","B2B, Health Care, Information Technology, Pharmaceutical",Series A,2019-09-23,3000000.0,USD,3000000.0,101-250,3749623.0,USD,3749623.0,2.0,,,,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/pharmaracktech,https://www.facebook.com/pharmarack/,https://www.linkedin.com/company/pharmarack-technologies-pvt-ltd,Early Stage Venture,,,Less than $1M
143,Elemental Machines,https://www.crunchbase.com/organization/elemental-machines,"Cambridge, Massachusetts, United States","Artificial Intelligence, Internet of Things, Machine Learning, SaaS, Software",Series A,2018-10-02,9000000.0,USD,9000000.0,11-50,11500000.0,USD,11500000.0,4.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/Elemental_io,https://www.facebook.com/Elemental-Machines,https://www.linkedin.com/company/10262758?trk=tyah&trkInfo=clickedVertical%3Acompany%2CentityType%3AentityHistoryName%2CclickedEntityId%3Acompany_10262758%2Cidx%3A1,Early Stage Venture,,,Less than $1M
145,Inverse,https://www.crunchbase.com/organization/inverse,"San Francisco, California, United States","Digital Media, Information Technology, Internet",Series A,2016-09-26,6000000.0,USD,6000000.0,11-50,6000000.0,USD,6000000.0,3.0,Was Acquired,Bustle Digital Group,https://www.crunchbase.com/organization/bustle,,,5.0,,,,For Profit,2015-01-01,https://twitter.com/inversedotcom,https://www.facebook.com/inverse,https://www.linkedin.com/company/inverse-com?trk=ppro_cprof,M&A,Acquisition,2019-07-23,Less than $1M
147,"Jump Gaming, Inc.",https://www.crunchbase.com/organization/jump-gaming-inc,"Pasadena, California, United States",Gaming,Series A,2017-04-15,1890000.0,USD,1890000.0,1-10,1965000.0,USD,1965000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://www.twitter.com/playonjump,https://www.facebook.com/playonjump,,Early Stage Venture,,,Less than $1M
148,Quantum Circuits,https://www.crunchbase.com/organization/quantum-circuits,"New Haven, Connecticut, United States","Computer, Manufacturing, Quantum Computing, Software",Series A,2017-11-13,18000000.0,USD,18000000.0,11-50,18000000.0,USD,18000000.0,2.0,,,,,,4.0,,,,For Profit,2015-01-01,,,,Early Stage Venture,,,Less than $1M
150,Hyphen,https://www.crunchbase.com/organization/hyphen-2,"San Francisco, California, United States","Enterprise Software, Human Resources, Market Research, Mobile",Series A,2018-08-23,2840033.0,USD,2840033.0,11-50,2840033.0,USD,2840033.0,3.0,Was Acquired,"Betterworks, Inc.",https://www.crunchbase.com/organization/betterworks-2,,,3.0,,,,For Profit,2015-01-01,https://twitter.com/HyphenApp,https://www.facebook.com/pages/Hyphen/1635658756668081,https://www.linkedin.com/company/hyphen--?report.success=KJ_KkFGTDCfMt-A7wV3Fn9Yvgwr02Kd6AZHGx4bQCDiP6-2rfP2oxyVoEQiPrcAQ7Bf,M&A,Acquisition,2020-02-20,Less than $1M
154,Physna,https://www.crunchbase.com/organization/physna,"Cincinnati, Ohio, United States","3D Technology, CAD, Embedded Software, Enterprise Applications, Enterprise Software, Product Search, Quality Assurance, SaaS, Search Engine, Software, Visual Search",Series A,2019-07-30,6900000.0,USD,6900000.0,11-50,8900000.0,USD,8900000.0,2.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/Physna3D,https://www.facebook.com/physna/,https://www.linkedin.com/company/physna/,Early Stage Venture,,,Less than $1M
155,REACH,https://www.crunchbase.com/organization/livemed,"San Francisco, California, United States","Business Information Systems, Customer Service, Digital Signage, Enterprise Software, Identity Management, Information Services, SaaS",Series A,2018-04-23,3500000.0,USD,3500000.0,11-50,4060000.0,USD,4060000.0,2.0,,,,,,2.0,,,,For Profit,2015-01-01,https://twitter.com/reachhqcom/,https://www.facebook.com/reachhqcom/,https://www.linkedin.com/company/reachhq/,Early Stage Venture,,,Less than $1M
160,Yoshi,https://www.crunchbase.com/organization/yoshi,"San Francisco, California, United States","Automotive, Fuel, Location Based Services, Oil and Gas",Series A,2017-12-21,,,,11-50,2100000.0,USD,2100000.0,3.0,,,,,,3.0,,,,For Profit,2015-01-01,https://www.twitter.com/startyoshi,https://www.facebook.com/yoshifuel,https://www.linkedin.com/company/7958625,Early Stage Venture,,,Less than $1M
162,Gemini Therapeutics,https://www.crunchbase.com/organization/gemini-therapeutics,"Cambridge, Massachusetts, United States","Biopharma, Biotechnology, Health Diagnostics",Series A,2017-10-17,42500000.0,USD,42500000.0,11-50,44500001.0,USD,44500001.0,2.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/gemini_thera,,https://www.linkedin.com/company/geminitherapeutics/,Early Stage Venture,,,Less than $1M
163,TwinStrand Biosciences,https://www.crunchbase.com/organization/twinstrand-biosciences,"Seattle, Washington, United States","Biotechnology, Genetics, Health Care",Series A,2020-01-07,16000000.0,USD,16000000.0,11-50,23219302.0,USD,23219302.0,3.0,,,,,,1.0,,,,For Profit,2015-01-01,https://twitter.com/twinstrandbio,,https://www.linkedin.com/company/twinstrand-biosciences/,Early Stage Venture,,,Less than $1M
164,LeoLabs,https://www.crunchbase.com/organization/leolabs,"Menlo Park, California, United States","Aerospace, Database",Series A,2018-12-01,,,,1-10,17000000.0,USD,17000000.0,4.0,,,,,,3.0,,,,For Profit,2015-01-01,https://www.twitter.com/leolabs_space,https://www.facebook.com/leolabs.space,https://www.linkedin.com/company/leolabs-inc.,Early Stage Venture,,,Less than $1M
165,sp0n,https://www.crunchbase.com/organization/sp0n,"Manhattan, New York, United States","Consumer Applications, Public Safety, Software",Series A,2017-09-19,12000000.0,USD,12000000.0,11-50,12000000.0,USD,12000000.0,1.0,,,,,,2.0,,,,For Profit,2015-01-01,,,https://www.linkedin.com/company/10985521/,Early Stage Venture,,,Less than $1M
