,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
2151,Vertice Pharma,https://www.crunchbase.com/organization/vertice-pharma,"New Providence, New Jersey, United States","Biotechnology, Health Care, Manufacturing, Pharmaceutical",Private Equity,2015-11-17,300000000.0,USD,300000000.0,101-250,300000000.0,USD,300000000.0,1.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2015-01-01,https://twitter.com/PharmaVertice,,https://www.linkedin.com/company/vertice-pharma/,Private Equity,,,$10M to $50M
2185,Luxe Energy,https://www.crunchbase.com/organization/luxe-energy,"Austin, Texas, United States","Energy, Mineral, Mining Technology",Private Equity,2016-10-12,524000000.0,USD,524000000.0,11-50,1024000000.0,USD,1024000000.0,2.0,,,,,,2.0,,,,,2015-01-01,https://www.twitter.com/luxeenergy,,,Private Equity,,,$10M to $50M
2192,TwelveStone Health Partners,https://www.crunchbase.com/organization/twelvestone-health-partners,"Murfreesboro, Tennessee, United States","Health Care, Hospital, Medical, Pharmaceutical",Private Equity,2018-07-24,4300000.0,USD,4300000.0,101-250,7600000.0,USD,7600000.0,2.0,,,,,,1.0,,,,,2015-01-01,https://twitter.com/12stonehealth,https://www.facebook.com/12stonehealth,https://www.linkedin.com/company/twelvestone-health-partners/,Private Equity,,,$10M to $50M
2290,Big Clever Learning,https://www.crunchbase.com/organization/big-clever-learning,"London, England, United Kingdom",,Private Equity,2015-09-01,,,,11-50,,,,1.0,Made Acquisitions,,,1.0,,,,,,,2015-01-01,https://www.twitter.com/bigcleverlearn,https://www.facebook.com/bigcleverlearning,,Private Equity,,,$10M to $50M
2329,SECUR LLC,https://www.crunchbase.com/organization/secur-llc,"Pittsburgh, Pennsylvania, United States","Commercial, Environmental Consulting",Private Equity,2017-11-09,,,,,,,,1.0,,,,,,,,,,,2015-01-01,,,,Private Equity,,,$10M to $50M
2441,Advance Health,https://www.crunchbase.com/organization/advance-health,"Chantilly, Virginia, United States","Health Care, Information Technology, Medical",Private Equity,2017-12-07,,,,501-1000,40000000.0,USD,40000000.0,2.0,,,,,,1.0,,,,For Profit,2015-01-27,https://twitter.com/AdvanceHealth_,https://www.facebook.com/advancehlth,https://www.linkedin.com/company/advance-health-llc,Private Equity,,,$1M to $10M
3133,Lekela Power,https://www.crunchbase.com/organization/lekela-power,"London, England, United Kingdom","Energy, Industrial, Renewable Energy, Solar",Private Equity,2016-06-27,117500000.0,USD,117500000.0,11-50,117500000.0,USD,117500000.0,1.0,,,,,,,,,,For Profit,2015-02-17,https://twitter.com/lekelapower,,https://www.linkedin.com/company/lekela-power,Private Equity,,,$10M to $50M
3756,Computer Systems And Software Innovation Group,https://www.crunchbase.com/organization/computer-systems-and-software-innovation-group,"Chernivtsi, Chernivets'ka Oblast', Ukraine","Outsourcing, Software, Web Development",Private Equity,2015-09-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-02-04,,,https://www.linkedin.com/company/pc-computer-systems-and-software-innovation-group,Private Equity,,,Less than $1M
5643,Contentmart.com,https://www.crunchbase.com/organization/contentmart-in,"Gurgaon, Haryana, India","Content, E-Commerce",Private Equity,2015-05-22,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-05-22,https://www.twitter.com/contentmart_in,https://www.facebook.com/pages/ContentMartin/345850785613130,https://www.linkedin.com/company/contentmart,Private Equity,,,$1M to $10M
5678,Service Partner ONE,https://www.crunchbase.com/organization/service-partner-one,"Berlin, Berlin, Germany","Apps, Facility Management, Service Industry, Software",Private Equity,2019-04-15,,,,11-50,,,,5.0,Was Acquired,Alfred KÃ¤rcher,https://www.crunchbase.com/organization/alfred-k-rcher,,,3.0,,,,For Profit,2015-05-01,https://twitter.com/spone_tweets,https://www.facebook.com/ServicePartnerONE,https://www.linkedin.com/company/9493498,M&A,Acquisition,2019-04-14,$1M to $10M
6249,The Stable,https://www.crunchbase.com/organization/the-stable,"Minneapolis, Minnesota, United States","Consulting, Consumer, Consumer Goods",Private Equity,2020-04-15,,,,11-50,4000000.0,USD,4000000.0,2.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2015-06-01,https://www.twitter.com/thestable,https://www.facebook.com/thestablegroup,https://www.linkedin.com/company/the-stable-group,Private Equity,,,Less than $1M
6384,Atacado.com,https://www.crunchbase.com/organization/atacado-com,"SÃ£o Paulo, Sao Paulo, Brazil","E-Commerce, Social Entrepreneurship, Wholesale",Private Equity,2019-09-01,50000000.0,BRL,12061530.0,11-50,50000000.0,BRL,12061530.0,1.0,,,,,,3.0,,,,For Profit,2015-06-01,https://twitter.com/Atacado_com,https://www.facebook.com/atacadopontocom,https://www.linkedin.com/company/10008905,Private Equity,,,Less than $1M
6441,VetX,https://www.crunchbase.com/organization/vetx,"Boston, Massachusetts, United States","Apps, Veterinary",Private Equity,2016-08-01,,,,1-10,450000.0,USD,450000.0,2.0,,,,,,1.0,,,,,2015-06-26,https://www.twitter.com/vetxapp,https://www.facebook.com/107001202972635,,Private Equity,,,Less than $1M
6456,SOLABLE S.A.S,https://www.crunchbase.com/organization/solable-s-a-s,"Lambesc, Provence-Alpes-Cote d'Azur, France","Energy, Renewable Energy, Water",Private Equity,2017-05-01,300000.0,EUR,327258.0,1-10,450000.0,EUR,497918.0,2.0,,,,,,,,,,For Profit,2015-06-02,,,,Private Equity,,,Less than $1M
7363,CivicSmart,https://www.crunchbase.com/organization/civicsmart-inc,"Milwaukee, Wisconsin, United States","GovTech, Information Technology, Internet of Things, Smart Cities, Transportation",Private Equity,2015-12-18,,,,11-50,,,,1.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2015-07-01,https://twitter.com/CivicSmartInc,https://www.facebook.com/CivicSmart/,https://www.linkedin.com/company/civicsmart,Private Equity,,,$1M to $10M
8055,Vastu Housing Finance,https://www.crunchbase.com/organization/vastu-housing-finance,"Mumbai, Maharashtra, India",Financial Services,Private Equity,2019-01-01,,,,501-1000,,,,1.0,,,,,,,,,,For Profit,2015-08-01,https://www.twitter.com/vastuhfc,https://www.facebook.com/vastuhfc,https://www.linkedin.com/company/vastu-housing-finance-corporation-ltd,Private Equity,,,$10M to $50M
8076,"Pasturebird, Inc.",https://www.crunchbase.com/organization/pasturebird-inc,"Murrieta, California, United States","E-Commerce, Food and Beverage, Retail",Private Equity,2019-09-01,,,,1-10,,,,3.0,,,,,,1.0,,,,For Profit,2015-08-01,https://www.twitter.com/pasturebirdinc,https://www.facebook.com/pasturebird,,Private Equity,,,Less than $1M
9029,NSB Financing,https://www.crunchbase.com/organization/nsb-financing,"Miami, Florida, United States","Commercial Lending, Lending",Private Equity,2017-04-28,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-09-01,https://www.twitter.com/nsbfinancing,https://www.facebook.com/nsbfinancing-426427614224077,https://www.linkedin.com/company/nsb-financing,Private Equity,,,Less than $1M
9322,Pat McGrath Labs,https://www.crunchbase.com/organization/pat-mcgrath-labs,"New York, New York, United States",Fashion,Private Equity,2018-07-16,60000000.0,USD,60000000.0,51-100,60000000.0,USD,60000000.0,2.0,,,,,,1.0,,,,For Profit,2015-10-01,https://twitter.com/patmcgrathreal,https://www.facebook.com/PatMcGrathReal,https://www.linkedin.com/company/patmcgrathcosmetics/,Private Equity,,,$10M to $50M
9966,Verily,https://www.crunchbase.com/organization/verily-2,"San Francisco, California, United States","Biotechnology, Finance, Hardware, Health Care, Information Technology, Medical Device, Software",Private Equity,2019-01-03,1000000000.0,USD,1000000000.0,501-1000,1800000000.0,USD,1800000000.0,2.0,,,,,,1.0,,,,For Profit,2015-12-07,,https://www.facebook.com/VerilyLifeSciences/,https://www.linkedin.com/company/verily-life-sciences/,Private Equity,,,$10M to $50M
11144,Healthmap Solutions,https://www.crunchbase.com/organization/healthmap-solutions,"Tampa, Florida, United States","Biotechnology, Fitness, Health Care, Medical",Private Equity,2019-06-18,85000000.0,USD,85000000.0,11-50,90598710.0,USD,90598710.0,2.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/healthmapcare,,https://www.linkedin.com/company/healthmap-solutions-llc/,Private Equity,,,Less than $1M
11156,Gryphon Group Holdings,https://www.crunchbase.com/organization/gryphon-group-holdings,"London, England, United Kingdom","Finance, Financial Services, Insurance",Private Equity,2017-06-14,180000000.0,GBP,229571046.0,51-100,180000000.0,GBP,229571046.0,1.0,,,,,,2.0,,,,,2016-01-01,,,https://www.linkedin.com/company/gryphongroupholdingslimited,Private Equity,,,Less than $1M
11188,SkinCure Oncology,https://www.crunchbase.com/organization/skincure-oncology,"Chicago, Illinois, United States","Health Care, Hospital, Wellness",Private Equity,2019-09-24,30000000.0,USD,30000000.0,11-50,30000000.0,USD,30000000.0,1.0,,,,,,,,,,For Profit,2016-01-01,,,https://in.linkedin.com/company/skincure-oncology,Private Equity,,,Less than $1M
11195,SMASHMALLOW,https://www.crunchbase.com/organization/smashmallow,"Sonoma, California, United States","Food and Beverage, Food Processing, Restaurants",Private Equity,2019-08-20,,,,1-10,10000000.0,USD,10000000.0,2.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/snackapade,https://www.facebook.com/snackapade/,https://www.linkedin.com/company/smashmallow/,Private Equity,,,Less than $1M
11945,Quantum Wireless,https://www.crunchbase.com/organization/quantum-wireless-096d,"Atlanta, Georgia, United States","Communications Infrastructure, Mobile, Telecommunications, Wireless",Private Equity,2017-09-30,,,,1-10,,,,1.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/quantumwi,,https://www.linkedin.com/company/quantumwireless/,Private Equity,,,Less than $1M
12194,Quarters,https://www.crunchbase.com/organization/quarters,"Berlin, Berlin, Germany","Communities, Information Technology",Private Equity,2019-01-16,300000000.0,USD,300000000.0,101-250,300000000.0,USD,300000000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,,https://www.facebook.com/pg/goquarters/,https://www.linkedin.com/company/go-quarters,Private Equity,,,$1M to $10M
12273,Kitab Sawti,https://www.crunchbase.com/organization/kitab-sawti,"Dubai, Dubai, United Arab Emirates","Apps, Audio, Audiobooks, Digital Media, Media and Entertainment",Private Equity,2019-05-03,6000000.0,USD,6000000.0,51-100,8544914.0,USD,8544914.0,3.0,,,,,,1.0,,,,,2016-01-01,https://www.twitter.com/kitabsawti,https://www.facebook.com/kitabsawti,https://www.linkedin.com/company/kitab-sawti-ab,Private Equity,,,$1M to $10M
12295,Pineapple Payments,https://www.crunchbase.com/organization/pineapple-payments,"Pittsburgh, Pennsylvania, United States","E-Commerce, Finance, Financial Services, Payments",Private Equity,2017-09-07,35000000.0,USD,35000000.0,11-50,35000000.0,USD,35000000.0,1.0,Made Acquisitions,,,5.0,,1.0,,,,,2016-01-01,https://twitter.com/pineapplepmts,https://www.facebook.com/pineapplepayments,https://www.linkedin.com/company/pineapple-payments/,Private Equity,,,$1M to $10M
12366,Scale Microgrid Solutions,https://www.crunchbase.com/organization/scale-microgrid-solutions,"Ridgewood, New Jersey, United States","Clean Energy, Renewable Energy",Private Equity,2020-01-27,300000000.0,USD,300000000.0,11-50,300000000.0,USD,300000000.0,1.0,,,,,,,,,,,2016-01-01,,,https://www.linkedin.com/company/scale-energy-solutions,Private Equity,,,$1M to $10M
12637,Alpha Tau Medical,https://www.crunchbase.com/organization/alpha-tau-medical,"Tel Aviv, Tel Aviv, Israel","Health Care, Medical Device",Private Equity,2018-09-05,29000000.0,USD,29000000.0,11-50,29000000.0,USD,29000000.0,1.0,,,,,,,,,,For Profit,2016-01-01,https://twitter.com/alphataumedical,https://www.facebook.com/pg/AlphaTauMedical,https://www.linkedin.com/company/alphataumedical,Private Equity,,,$1M to $10M
12743,Sabinal Energy,https://www.crunchbase.com/organization/sabinal-energy,"The Woodlands, Texas, United States","Energy, Industrial, Oil and Gas",Private Equity,2016-07-18,300000000.0,USD,300000000.0,11-50,300000000.0,USD,300000000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,,,,Private Equity,,,$1M to $10M
12748,Apex International Energy,https://www.crunchbase.com/organization/apex-international-energy,"Houston, Texas, United States","Energy, Oil and Gas",Private Equity,2018-10-24,75000000.0,USD,75000000.0,11-50,575000000.0,USD,575000000.0,2.0,,,,,,1.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/apex-international-energy/,Private Equity,,,$1M to $10M
12759,Hengrui Therapeutics,https://www.crunchbase.com/organization/hengrui-therapeutics,"Princeton, New Jersey, United States","Biopharma, Diabetes, Therapeutics",Private Equity,2016-06-23,100000000.0,USD,100000000.0,11-50,100000000.0,USD,100000000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/hengrui-therapeutics-inc.,Private Equity,,,$1M to $10M
12803,InstaVolt,https://www.crunchbase.com/organization/instavolt,"Basingstoke, Hampshire, United Kingdom","Automotive, Battery, Electric Vehicle, Infrastructure",Private Equity,2016-12-21,12000000.0,GBP,14823470.0,11-50,12000000.0,GBP,14823470.0,1.0,,,,,,,,,,,2016-01-01,https://twitter.com/instavoltuk,,https://www.linkedin.com/company/instavolt/,Private Equity,,,$1M to $10M
12826,RimRock Oil & Gas,https://www.crunchbase.com/organization/rimrock-oil-gas,"Greenwood Village, Colorado, United States","Energy, Oil and Gas",Private Equity,2016-02-24,500000000.0,USD,500000000.0,11-50,500000000.0,USD,500000000.0,1.0,,,,,,,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/rimrock-oil-&-gas/,Private Equity,,,$1M to $10M
12902,AVAD Energy Partners,https://www.crunchbase.com/organization/avad-energy-partners,"Dallas, Texas, United States","Energy, Fuel, Oil and Gas",Private Equity,2017-01-12,77500000.0,USD,77500000.0,1-10,77500000.0,USD,77500000.0,1.0,,,,,,3.0,,,,For Profit,2016-01-01,,,,Private Equity,,,$1M to $10M
12997,Fair Square Financial,https://www.crunchbase.com/organization/fair-square-financial,"Wilmington, Delaware, United States","Credit Cards, Finance, Financial Services",Private Equity,2018-05-14,100000000.0,USD,100000000.0,101-250,100000000.0,USD,100000000.0,1.0,,,,,,1.0,,,,,2016-01-01,,,https://www.linkedin.com/company/fair-square-financial-llc/,Private Equity,,,$10M to $50M
13027,Immedis,https://www.crunchbase.com/organization/immedis,"Dublin, Dublin, Ireland","Financial Services, Human Resources, Information Technology, Outsourcing",Private Equity,2019-06-10,25000000.0,EUR,28296259.0,101-250,25000000.0,EUR,28296259.0,1.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2016-01-01,https://twitter.com/immedis,https://www.facebook.com/immedis,https://www.linkedin.com/company/immedis/,Private Equity,,,$10M to $50M
13031,CARGGO,https://www.crunchbase.com/organization/carggo,"New York, New York, United States","Enterprise Software, Logistics, Software Engineering, Transportation",Private Equity,2018-12-07,,,,51-100,15572000.0,USD,15572000.0,5.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/11122871/,Private Equity,,,$10M to $50M
13038,Stellar Value Chain Solutions,https://www.crunchbase.com/organization/stellar-value-chain-solutions,"Mumbai, Maharashtra, India","Logistics, Transportation",Private Equity,2016-08-04,125000000.0,USD,125000000.0,1001-5000,125000000.0,USD,125000000.0,1.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2016-01-01,https://twitter.com/StellarValue,https://www.facebook.com/pg/stellarvaluechain/,https://www.linkedin.com/company/stellar-value-chain-solutions-pvt-ltd/,Private Equity,,,$10M to $50M
13042,Citykart,https://www.crunchbase.com/organization/citykart,"New Delhi, Delhi, India","E-Commerce, Marketing, Retail",Private Equity,2019-01-26,1000000000.0,INR,14088674.0,501-1000,1000000000.0,INR,14088674.0,1.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/citykartretail,https://www.facebook.com/CityKart.Official,https://www.linkedin.com/company/citykart-retail-pvt.-ltd./,Private Equity,,,$10M to $50M
13082,Avant Energy,https://www.crunchbase.com/organization/avant-energy,"San Pedro, Guerrero, Mexico","Energy, Energy Management, Wholesale",Private Equity,2016-12-05,150000000.0,USD,150000000.0,11-50,150000000.0,USD,150000000.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://www.twitter.com/avantenergymex,https://www.facebook.com/avant-energy-1355121037834539,,Private Equity,,,$10M to $50M
13114,Gryphon Oilfield Solutions,https://www.crunchbase.com/organization/gryphon-oilfield-solutions,"Houston, Texas, United States","Chemical, Energy, Oil and Gas, Sales",Private Equity,2018-01-03,,,,,,,,1.0,,,,,,1.0,,,,,2016-01-01,,,,Private Equity,,,$10M to $50M
13313,Accuity Delivery Systems,https://www.crunchbase.com/organization/accuity-delivery-systems,"New York, New York, United States","Clinical Trials, Health Care, Hospital, Medical Device",Private Equity,2017-08-16,25500000.0,USD,25500000.0,51-100,39959996.0,USD,39959996.0,2.0,,,,,,1.0,,,,For Profit,2016-02-01,,,https://www.linkedin.com/company/accuity-delivery-systems,Private Equity,,,Less than $1M
13558,BookJane,https://www.crunchbase.com/organization/bookjane,"Toronto, Ontario, Canada","Fitness, Health Care, Internet, Wellness",Private Equity,2018-05-24,,,,101-250,,,,1.0,,,,,,1.0,,,,For Profit,2016-02-25,https://www.twitter.com/bookjane1,https://www.facebook.com/bookjane,,Private Equity,,,Less than $1M
14074,SocianSelect,https://www.crunchbase.com/organization/socianselect,"Portsmouth, New Hampshire, United States","Advertising, CRM, E-Commerce",Private Equity,2017-02-21,,,,,,,,1.0,,,,,,1.0,,,,,2016-03-16,https://www.twitter.com/socianofficial,https://www.facebook.com/socianselect,https://www.linkedin.com/company/socian-social,Private Equity,,,Less than $1M
14182,Ancient Nutrition,https://www.crunchbase.com/organization/ancient-nutrition,"North Palm Beach, Florida, United States","Dietary Supplements, Health Care, Nutrition, Personal Health",Private Equity,2018-03-08,103000000.0,USD,103000000.0,101-250,103000000.0,USD,103000000.0,1.0,,,,,,2.0,,,,For Profit,2016-05-01,https://twitter.com/ancientnutr,https://www.facebook.com/ancientnutrition/,https://www.linkedin.com/company/ancient-nutrition/,Private Equity,,,$10M to $50M
14295,Sanctum Wealth Management,https://www.crunchbase.com/organization/sanctum-wealth-management,"Mumbai, Maharashtra, India","Angel Investment, Management Consulting",Private Equity,2018-04-05,730000000.0,INR,11253015.0,101-250,730000000.0,INR,11253015.0,1.0,,,,,,7.0,,,,,2016-04-01,https://twitter.com/sanctum_wealth,https://www.facebook.com/SanctumWealth/,https://www.linkedin.com/company/sanctum-wealth-management/,Private Equity,,,$1M to $10M
14569,Ocee International,https://www.crunchbase.com/organization/ocee-international,"Northampton, Northamptonshire, United Kingdom",Furniture,Private Equity,2016-07-17,10000000.0,GBP,13251000.0,,10000000.0,GBP,13251000.0,1.0,Made Acquisitions,,,1.0,,,,,,,2016-04-01,,,,Private Equity,,,$10M to $50M
14701,Demyto.com,https://www.crunchbase.com/organization/demyto-com,"Pune, Maharashtra, India","Automotive, E-Commerce, Internet",Private Equity,2016-09-30,,,,1-10,,,,1.0,,,,,,3.0,,,,For Profit,2016-06-25,https://twitter.com/mydemyto,https://www.facebook.com/pages/Demyto/1515409708729883,https://www.linkedin.com/company/demyto,Private Equity,,,$1M to $10M
15154,Clix Capital,https://www.crunchbase.com/organization/clix-capital,"Gurgaon, Haryana, India","Finance, Financial Services, Lending, Mobile Payments",Private Equity,2019-09-30,40000000.0,USD,40000000.0,251-500,40000000.0,USD,40000000.0,1.0,,,,,,2.0,,,,For Profit,2016-09-01,https://twitter.com/clixcapital,https://www.facebook.com/ClixCapital/,https://www.linkedin.com/company/clix-capital/,Private Equity,,,$10M to $50M
15205,Gravyty,https://www.crunchbase.com/organization/gravyty,"Newton, Massachusetts, United States",Non Profit,Private Equity,2020-01-27,21000000.0,USD,21000000.0,11-50,23455000.0,USD,23455000.0,4.0,,,,,,2.0,,,,For Profit,2016-08-15,https://www.twitter.com/gravytyco,https://www.facebook.com/pg/gravytyco/about/?ref=page_internal,https://www.linkedin.com/company/gravyty/,Private Equity,,,Less than $1M
15754,iPortalis,https://www.crunchbase.com/organization/iportalis,"Highland Park, Illinois, United States","Cloud Computing, Information Technology, IT Management, Software",Private Equity,2018-08-03,,,,11-50,,,,1.0,,,,,,1.0,,,,For Profit,2016-08-12,https://twitter.com/iportalis,,https://www.linkedin.com/company/iportalis/,Private Equity,,,$10M to $50M
16089,Maple Media,https://www.crunchbase.com/organization/maple-media,"Los Angeles, California, United States","Advertising, Android, Digital Media, iOS, Marketing, Media and Entertainment, Mobile Advertising, Mobile Apps, Social Media",Private Equity,2017-02-22,30000000.0,USD,30000000.0,11-50,30000000.0,USD,30000000.0,1.0,Made Acquisitions,,,7.0,,2.0,,,,For Profit,2016-12-01,https://www.twitter.com/maplemediaapps,,https://www.linkedin.com/company/maple-media,Private Equity,,,$1M to $10M
16262,Trellis Rx,https://www.crunchbase.com/organization/trellis-rx,"Boston, Massachusetts, United States","Health Care, Hospital, Pharmaceutical",Private Equity,2016-12-05,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2016-12-05,https://twitter.com/trellisrx,,https://www.linkedin.com/company/trellis-rx,Private Equity,,,$1M to $10M
16499,Azevtec,https://www.crunchbase.com/organization/azevtec,"Bend, Oregon, United States","Autonomous Vehicles, Industrial",Private Equity,2019-04-12,40500000.0,USD,40500000.0,11-50,48618113.0,USD,48618113.0,2.0,,,,,,,,,,,2017-01-01,,,https://www.linkedin.com/company/azevtec/,Private Equity,,,Less than $1M
