,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
3922,RushTix,https://www.crunchbase.com/organization/rushtix,"San Francisco, California, United States","Artificial Intelligence, Big Data, Concerts, Events, Machine Learning, Subscription Service, Theatre, Ticketing",Angel,2018-05-03,100000.0,USD,100000.0,11-50,500000.0,USD,500000.0,2.0,,,,,,2.0,,,,For Profit,2015-03-28,https://twitter.com/rushtix,https://www.facebook.com/RushTix,https://www.linkedin.com/company/6379675,Seed,,,Less than $1M
3923,GoArc,https://www.crunchbase.com/organization/goarc,"Moza, Yerushalayim, Israel","Industrial, Internet of Things, Predictive Analytics, SaaS, Security",Angel,2017-04-01,,,,11-50,1240000.0,USD,1240000.0,2.0,,,,,,2.0,,,,For Profit,2015-03-01,,,https://www.linkedin.com/company/18211294/,Seed,,,Less than $1M
3964,Cryptyk,https://www.crunchbase.com/organization/cryptyk,"San Francisco, California, United States","Blockchain, Enterprise Software, Hardware, Information Technology, Security",Angel,2015-10-01,200000.0,USD,200000.0,11-50,200000.0,USD,200000.0,1.0,,,,,,3.0,,,,For Profit,2015-03-01,,http://www.facebook.com/cryptyk/,https://www.linkedin.com/company/9429846,Seed,,,Less than $1M
3970,"Vibe, LLC",https://www.crunchbase.com/organization/vibe-llc,"Starkville, Mississippi, United States","Food and Beverage, Wine And Spirits, Winery",Angel,2017-10-17,110000.0,USD,110000.0,1-10,129180.0,USD,129180.0,2.0,,,,,,2.0,,,,,2015-03-16,https://www.twitter.com/glodrinks,,,Seed,,,$1M to $10M
3971,Baby Sittor,https://www.crunchbase.com/organization/baby-sittor,"Paris, Ile-de-France, France","Apps, Child Care, Home Services, Mobile Apps",Angel,2018-03-22,225000.0,EUR,277294.0,1-10,1041342.0,USD,1041342.0,3.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2015-03-23,https://www.twitter.com/baby sittor,https://www.facebook.com/bbsittor,https://www.linkedin.com/company/baby-sittor,Seed,,,Less than $1M
3991,Viveat,https://www.crunchbase.com/organization/viveat,"Milano, Lombardia, Italy","Apps, Mobile, Real Time, Web Hosting",Angel,2016-03-20,150000.0,EUR,169094.0,11-50,315000.0,EUR,344772.0,2.0,,,,,,1.0,,,,,2015-03-01,https://www.twitter.com/viveat_smart,https://www.facebook.com/viveat,https://www.linkedin.com/company/5268156,Seed,,,$1M to $10M
4022,Myonsto.com,https://www.crunchbase.com/organization/myonsto-com,"Ahmedabad, Gujarat, India","E-Commerce, E-Commerce Platforms, Service Industry",Angel,2015-07-22,314000.0,USD,314000.0,1-10,314000.0,USD,314000.0,1.0,,,,,,1.0,,,,For Profit,2015-03-01,https://twitter.com/myonsto,https://www.facebook.com/myonsto/timeline?ref=page_internal,,Seed,,,Less than $1M
4028,Benvenuto,https://www.crunchbase.com/organization/benvenuto,"Belo Horizonte, Minas Gerais, Brazil","Property Management, Real Estate, Search Engine",Angel,2016-01-10,100000.0,BRL,24848.0,1-10,100000.0,BRL,24848.0,1.0,,,,,,3.0,,,,For Profit,2015-03-03,https://twitter.com/benvenutobrasil,https://www.facebook.com/benvenuto.startup,https://www.linkedin.com/company/benvenuto,Seed,,,Less than $1M
4032,Archr.io LLC,https://www.crunchbase.com/organization/archr-io-llc,"Chicago, Illinois, United States","Audio, Video",Angel,2015-08-01,50000.0,USD,50000.0,1-10,250000.0,USD,250000.0,2.0,,,,,,2.0,,,,,2015-03-01,https://www.twitter.com/patrickarchr,https://www.facebook.com/archrdotio,,Seed,,,Less than $1M
4033,Bloom,https://www.crunchbase.com/organization/bloom-12,"London, England, United Kingdom","Apps, Photo Sharing, Telecommunications, Video Chat",Angel,2015-09-01,50000.0,GBP,76523.0,1-10,50000.0,GBP,76523.0,1.0,,,,,,,,,,For Profit,2015-03-01,https://www.twitter.com/bloom.dating,,,Seed,,,$1M to $10M
4039,Unplis,https://www.crunchbase.com/organization/unplis,"Barcelona, Catalonia, Spain","Apps, E-Commerce, Internet, Retail",Angel,2015-07-28,100000.0,EUR,110621.0,1-10,100000.0,EUR,110621.0,1.0,,,,,,2.0,,,,For Profit,2015-03-05,https://twitter.com/unplis_com,https://www.facebook.com/unplis,https://www.linkedin.com/company/unplis,Seed,,,$1M to $10M
4040,ZesTrip,https://www.crunchbase.com/organization/zestrip,"Milan, Lombardia, Italy","Leisure, Travel",Angel,2015-09-01,100000.0,EUR,113022.0,1-10,100000.0,EUR,113022.0,1.0,,,,,,3.0,,,,For Profit,2015-03-01,https://twitter.com/Zestrip,https://www.facebook.com/zestrip,https://www.linkedin.com/company/zestrip,Seed,,,$1M to $10M
4042,Glarify,https://www.crunchbase.com/organization/glarify,"Stuttgart, Baden-Wurttemberg, Germany","Art, Association, Communities, E-Commerce, Music",Angel,2017-01-24,25000.0,EUR,26821.0,1-10,65000.0,EUR,70684.0,2.0,,,,,,2.0,,,,For Profit,2015-03-25,,https://www.facebook.com/glarify,https://www.linkedin.com/company/glarify/,Seed,,,Less than $1M
4051,Pikkol,https://www.crunchbase.com/organization/pikkol,"Bangalore, Karnataka, India","Consumer, Freight Service, Logistics, Transportation",Angel,2016-08-17,,,,11-50,,,,1.0,,,,,,4.0,,,,For Profit,2015-03-01,http://twitter.com/pikkolapp,https://www.facebook.com/pikkolapp,https://www.linkedin.com/company/pikkol,Seed,,,$1M to $10M
4054,Doordeck,https://www.crunchbase.com/organization/doordeck,"London, England, United Kingdom","Cloud Infrastructure, Communication Hardware, Internet of Things, Mobile, SaaS, Security",Angel,2018-11-01,,,,1-10,,,,5.0,,,,,,2.0,,,,For Profit,2015-03-10,https://twitter.com/doordeck,https://www.facebook.com/DoordeckGo,https://www.linkedin.com/company/doordeck,Seed,,,Less than $1M
4057,YouDroop,https://www.crunchbase.com/organization/youdroop-ltd,"London, England, United Kingdom","B2B, E-Commerce, Retail, Supply Chain Management",Angel,2016-03-01,,,,1-10,,,,2.0,,,,,,1.0,,,,For Profit,2015-03-16,https://twitter.com/youdroop,https://www.facebook.com/YouDroop/,http://www.linkedin.com/company/2497800,Seed,,,Less than $1M
4059,SocialB - Alumni Connect,https://www.crunchbase.com/organization/socialb-alumni-connect,,"Professional Networking, Social Network",Angel,2016-02-05,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,,,,,For Profit,2015-03-01,,https://www.facebook.com/singa.c2c,https://www.linkedin.com/company/socialb-x-coast-to-coast/,Seed,,,Less than $1M
4233,Bevolta,https://www.crunchbase.com/organization/bevolta,"Paris, Ile-de-France, France","SaaS, Software, Supply Chain Management",Angel,2017-08-01,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-03-30,,,https://www.linkedin.com/company/bevolta/,Seed,,,$1M to $10M
4237,Hugefly Techonologies,https://www.crunchbase.com/organization/hugefly-techonologies,"Pune, Maharashtra, India","E-Commerce, Personalization, Real Time",Angel,2015-09-29,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2015-03-09,https://twitter.com/HugeflyTech,https://www.facebook.com/hugeflytech,https://www.linkedin.com/company/hugefly-technologies-pvt-ltd,Seed,,,$1M to $10M
4284,SwiftPet,https://www.crunchbase.com/organization/swiftpet,"San Diego, California, United States","Marketing Automation, Pet, Reputation",Angel,2015-12-27,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-03-14,https://www.twitter.com/goswiftpet,https://www.facebook.com/983341085010323,https://www.linkedin.com/company/swiftpet,Seed,,,Less than $1M
4385,Mailcoding s.r.l.,https://www.crunchbase.com/organization/mailcoding-s-r-l,"Modena, Emilia-Romagna, Italy","Identity Management, QR Codes",Angel,2015-07-30,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2015-03-09,https://www.twitter.com/mailcode,https://www.facebook.com/mailcoding,https://www.linkedin.com/company/mailcoding,Seed,,,Less than $1M
4687,MarketX,https://www.crunchbase.com/organization/marketx,"San Francisco, California, United States","Financial Services, FinTech, Information Services, Internet, Wealth Management",Angel,2017-03-16,1700000.0,USD,1700000.0,1-10,1700000.0,USD,1700000.0,1.0,,,,,,1.0,,,,For Profit,2015-04-01,,,https://www.linkedin.com/company/marketx-inc-/,Seed,,,Less than $1M
4721,Yosi,https://www.crunchbase.com/organization/yosi,"New York, New York, United States","Health Care, Information Technology, mHealth, Personal Health",Angel,2016-09-15,650000.0,USD,650000.0,11-50,1200000.0,USD,1200000.0,2.0,,,,,,1.0,,,,For Profit,2015-04-01,https://twitter.com/Yosicare,https://www.facebook.com/Yosiinc,https://linkedin.com/company/yosi,Seed,,,Less than $1M
4746,Text Factory,https://www.crunchbase.com/organization/text-factory,"Seoul, Seoul-t'ukpyolsi, South Korea","Messaging, Text Analytics",Angel,2016-05-31,300000000.0,KRW,251970.0,11-50,620000000.0,KRW,534008.0,2.0,,,,,,2.0,,,,For Profit,2015-04-21,,https://www.facebook.com/munbs.co.kr,,Seed,,,Less than $1M
4747,The Green Snack,https://www.crunchbase.com/organization/the-green-snack,"Andheri, Maharashtra, India","Fitness, Food and Beverage, Food Processing, Health Care, Hospitality, Snack Food",Angel,2017-01-11,500000.0,USD,500000.0,1-10,500000.0,USD,500000.0,1.0,,,,,,1.0,,,,For Profit,2015-04-01,https://twitter.com/thegreensnackco,https://www.facebook.com/TheGreenSnackCo,,Seed,,,$1M to $10M
4750,ChartRequest,https://www.crunchbase.com/organization/5-oclock-records,"Atlanta, Georgia, United States","Electronic Health Record (EHR), Health Care, Hospital, Software",Angel,2013-01-08,440000.0,USD,440000.0,51-100,460000.0,USD,460000.0,2.0,,,,,,2.0,,,,For Profit,2015-04-27,https://www.twitter.com/chartrequest,,https://www.linkedin.com/company/chartrequest,Seed,,,$1M to $10M
4753,Workaround,https://www.crunchbase.com/organization/workaround,"Stockholm, Stockholms Lan, Sweden","Collaboration, Coworking, Internet",Angel,2018-01-14,7000000.0,SEK,869783.0,1-10,7000000.0,SEK,869783.0,1.0,,,,,,2.0,,,,For Profit,2015-04-03,https://www.twitter.com/workaroundswe,https://www.facebook.com/workaroundtown,https://www.linkedin.com/company/9278612/?lipi=urn%3Ali%3Apage%3Ad_flagship3_profile_view_base%3B7scvn7JQT669WLLEOuxq5Q%3D%3D&licu=urn%3Ali%3Acontrol%3Ad_flagship3_profile_view_base-background_details_company,Seed,,,Less than $1M
4764,Stitchwood,https://www.crunchbase.com/organization/stitchwood,"Mumbai, Maharashtra, India","E-Commerce, Home Decor, Internet, Retail",Angel,2016-07-04,200000.0,USD,200000.0,11-50,594000.0,USD,594000.0,2.0,,,,,,2.0,,,,For Profit,2015-04-01,https://www.twitter.com/stitch_wood,https://www.facebook.com/pages/Stitchwood/624644114302583,https://www.linkedin.com/company/stitchwood,Seed,,,$1M to $10M
4782,HeroBoyfriend,https://www.crunchbase.com/organization/hero-boyfriend,"Richmond, Victoria, Australia","Apps, Digital Media, E-Commerce",Angel,2016-09-15,225000.0,USD,225000.0,1-10,225000.0,USD,225000.0,2.0,,,,,,2.0,,,,For Profit,2015-04-17,https://twitter.com/heroboyfriend,https://www.facebook.com/GetHeroBoyfriend/,https://www.linkedin.com/company/6452649?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A6452649%2Cidx%3A1-1-1%2CtarId%3A1452697624575%2Ctas%3Aheroboyfriend,Seed,,,$1M to $10M
4788,"Cellective BioTherapy, Inc.",https://www.crunchbase.com/organization/cellective-biotherapy-inc,"Raleigh, North Carolina, United States","Biotechnology, Information Technology, Medical, Medical Device",Angel,2015-06-12,2500000.0,USD,2500000.0,1-10,2500000.0,USD,2500000.0,1.0,,,,,,1.0,,,,,2015-04-01,,,https://www.linkedin.com/company/cellective-biotherapy-inc-,Seed,,,Less than $1M
4795,Cibo App Ltd.,https://www.crunchbase.com/organization/cibo-app-ltd-,"London, England, United Kingdom","Food Processing, Restaurants, Software",Angel,2016-10-01,,,,1-10,350000.0,GBP,529909.0,2.0,,,,,,2.0,,,,For Profit,2015-04-01,https://twitter.com/ciboappcom,https://www.facebook.com/ciboapp,,Seed,,,Less than $1M
4805,GameBau,https://www.crunchbase.com/organization/gamebau,"Shanghai, Shanghai, China","Creative Agency, Mobile, Online Games, PC Games, Video Games",Angel,2015-04-01,2000000.0,USD,2000000.0,11-50,2000000.0,USD,2000000.0,1.0,,,,,,2.0,,,,For Profit,2015-04-01,https://www.twitter.com/mobilegamebau,https://www.facebook.com/gamebau,https://www.linkedin.com/company/gamebau/,Seed,,,$1M to $10M
4808,BlitzPick,https://www.crunchbase.com/organization/blitzpick,"Las Vegas, Nevada, United States","Apps, Fantasy Sports, Mobile",Angel,2015-04-15,180000.0,USD,180000.0,1-10,180000.0,USD,180000.0,1.0,,,,,,1.0,,,,For Profit,2015-04-15,http://www.twitter.com/blitzpick,http://www.facebook.com/blitzpickDFS,https://www.linkedin.com/company/blitzpick,Seed,,,Less than $1M
4830,The Student Hub,https://www.crunchbase.com/organization/the-student-hub,"Cape Town, NA - South Africa, South Africa",E-Learning,Angel,2016-10-20,4200000.0,ZAR,301438.0,11-50,4200000.0,ZAR,301438.0,1.0,,,,,,1.0,,,,For Profit,2015-04-01,https://www.twitter.com/thestudenthubza,https://www.facebook.com/thestudenthub.co/,https://www.linkedin.com/company/the-student-hub-online,Seed,,,$1M to $10M
4847,Rezzit21,https://www.crunchbase.com/organization/rezzit21,"Boston, Massachusetts, United States","Restaurants, Software",Angel,2015-12-01,150000.0,USD,150000.0,1-10,150000.0,USD,150000.0,1.0,,,,,,1.0,,,,For Profit,2015-04-01,https://www.twitter.com/rezzit21,https://www.facebook.com/rezzit21,,Seed,,,Less than $1M
4851,OckyPocky,https://www.crunchbase.com/organization/ockypocky,"Haryana, Haryana, India","E-Learning, Internet, Video Games",Angel,2018-08-02,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-04-01,https://twitter.com/iamockypocky?lang=en,https://www.facebook.com/iamockypocky/,https://www.linkedin.com/company/whizkidz-media-pvt-ltd/,Seed,,,$1M to $10M
4884,Articho,https://www.crunchbase.com/organization/articho,"Quebec, Quebec, Canada","Art, E-Commerce, Performing Arts",Angel,2015-07-02,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,3.0,,,,For Profit,2015-04-23,https://twitter.com/Articho_co?lang=en,https://www.facebook.com/artichos/?ref=hl,https://www.linkedin.com/company/articho?trk=top_nav_home,Seed,,,$1M to $10M
4915,Connaizen,https://www.crunchbase.com/organization/connaizen,"Singapore, Central Region, Singapore","Collaboration, Financial Services, Marketing",Angel,2017-01-19,,,,1-10,,,,2.0,,,,,,3.0,,,,For Profit,2015-04-20,https://twitter.com/connaizen,https://facebook.com/connaizen,https://linkedin.com/company/connaizen,Seed,,,$1M to $10M
5031,BrzPoklon,https://www.crunchbase.com/organization/brzpoklon,,"Delivery, E-Commerce, Retail",Angel,2015-04-15,6000.0,USD,6000.0,1-10,6000.0,USD,6000.0,1.0,,,,,,,,,,,2015-04-15,,,https://www.linkedin.com/company/brzpoklon/,Seed,,,Less than $1M
5067,Devs.LT,https://www.crunchbase.com/organization/devs-lt,"Vilnius, Vilniaus Apskritis, Lithuania","Artificial Intelligence, Human Resources, Machine Learning, SaaS",Angel,2015-12-25,,,,1-10,,,,1.0,,,,,,2.0,,,,For Profit,2015-04-23,https://twitter.com/Devs_LT,https://www.facebook.com/devs.lt,https://www.linkedin.com/company/devs-lt,Seed,,,Less than $1M
5068,Fishtrip,https://www.crunchbase.com/organization/fishtrip,"Copenhagen, Hovedstaden, Denmark","Leisure, Tourism, Travel",Angel,2016-02-25,,,,1-10,,,,2.0,,,,,,2.0,,,,For Profit,2015-04-01,https://twitter.com/fishtripco,https://www.facebook.com/fishtrip,https://www.linkedin.com/company/fishtrip,Seed,,,Less than $1M
5125,Wigeon,https://www.crunchbase.com/organization/wigeon-2,"New York, New York, United States","Social, Social Media, Social Network",Angel,2015-06-01,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-04-01,https://twitter.com/Wigeonapp,https://www.facebook.com/wigeonapp/,https://www.linkedin.com/company/wigeon,Seed,,,Less than $1M
5251,Self-Letting.com,https://www.crunchbase.com/organization/self-letting-com-2,"Darlington, Durham, United Kingdom","Lifestyle, Real Estate",Angel,2015-04-30,,,,1-10,,,,1.0,,,,,,1.0,,,,For Profit,2015-04-23,https://twitter.com/selfletting,https://www.facebook.com/selfletting,https://www.linkedin.com/company/9407878?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A2-1-2%2CtarId%3A1429699775472%2Ctas%3Aself-let,Seed,,,Less than $1M
5534,Trukky,https://www.crunchbase.com/organization/trukky,"Gurgaon, Haryana, India","Freight Service, Logistics, Transportation",Angel,2017-05-17,220000.0,USD,220000.0,11-50,410000.0,USD,410000.0,2.0,,,,,,2.0,,,,For Profit,2015-05-05,https://twitter.com/trukkyindia,https://www.facebook.com/trukkyindia,https://www.linkedin.com/company/trukky-com,Seed,,,$1M to $10M
5557,Terbine,https://www.crunchbase.com/organization/terbine,"San Francisco, California, United States","Big Data, Cloud Data Services, Internet of Things, Transportation",Angel,2015-05-20,550000.0,USD,550000.0,11-50,550000.0,USD,550000.0,1.0,,,,,,1.0,,,,For Profit,2015-05-15,https://twitter.com/terbine,https://www.facebook.com/pages/Terbine/1400520406892888,https://www.linkedin.com/company/514613,Seed,,,Less than $1M
5572,TruckPay,https://www.crunchbase.com/organization/truckpay,"Tenafly, New Jersey, United States","Construction, Consumer Software, Enterprise Software, Logistics, Transportation",Angel,2017-12-30,575000.0,USD,575000.0,1-10,1375000.0,USD,1375000.0,2.0,,,,,,2.0,,,,For Profit,2015-05-20,https://www.twitter.com/truckpay,https://www.facebook.com/truckpay,https://www.linkedin.com/company/truckpay-inc,Seed,,,Less than $1M
5575,Dart Technologies,https://www.crunchbase.com/organization/dart-technologies-inc,"New York, New York, United States","Information Technology, Location Based Services, Media and Entertainment, Product Design, Software",Angel,2018-12-01,300000.0,USD,300000.0,1-10,300000.0,USD,300000.0,1.0,,,,,,1.0,,,,For Profit,2015-05-15,https://twitter.com/dartdiscover/,https://www.facebook.com/dartdiscover,https://www.linkedin.com/company/dart-technologies-inc-,Seed,,,Less than $1M
5578,Komae,https://www.crunchbase.com/organization/komae,"Akron, Ohio, United States","Apps, Child Care, Sharing Economy",Angel,2017-12-14,500000.0,USD,500000.0,1-10,500000.0,USD,500000.0,1.0,Was Acquired,Wana Family Network,https://www.crunchbase.com/organization/wana-family-network,,,2.0,,,,For Profit,2015-05-01,https://twitter.com/mykomae,https://www.facebook.com/mykomae,https://in.linkedin.com/company/komae,M&A,Acquisition,2019-06-20,$1M to $10M
5592,KOOLi Inc.,https://www.crunchbase.com/organization/kooli-inc,"Irvine, California, United States","Information Technology, Media and Entertainment, News, Video Streaming",Angel,2015-11-11,645000.0,USD,645000.0,11-50,2370000.0,USD,2370000.0,2.0,,,,,,3.0,,,,For Profit,2015-05-06,,http://www.facebook.com/woorikooli,https://www.linkedin.com/in/jedjeong,Seed,,,Less than $1M
5608,VisualPathy,https://www.crunchbase.com/organization/visualpathy-technology-inc,"New York, New York, United States","Content, Content Delivery Network, Software, Video, Virtual Reality",Angel,2016-06-15,500000.0,USD,500000.0,1-10,520000.0,USD,520000.0,2.0,,,,,,4.0,,,,For Profit,2015-05-01,https://twitter.com/VisualPathyVR,https://www.facebook.com/visualpathy,https://www.linkedin.com/company/visualpathy-technology-inc,Seed,,,Less than $1M
5611,myofficecab.in,https://www.crunchbase.com/organization/myofficecab-in,"Bangalore, Karnataka, India","Information Technology, Oil and Gas, Transportation",Angel,2016-11-01,4000000.0,INR,59954.0,1-10,4000000.0,INR,59954.0,1.0,,,,,,5.0,,,,For Profit,2015-05-01,https://twitter.com/myofficecab,https://www.facebook.com/myofficecab.in,https://www.linkedin.com/company/myofficecab-in,Seed,,,Less than $1M
5612,"MobileHero, Inc.",https://www.crunchbase.com/organization/mobilehero-inc,"New York, New York, United States","Android, Employment, iOS, Software",Angel,2016-12-08,10000.0,USD,10000.0,1-10,510000.0,USD,510000.0,4.0,,,,,,1.0,,,,For Profit,2015-05-12,https://twitter.com/MobileHero_US,https://www.facebook.com/mobileheroUS,,Seed,,,$1M to $10M
5616,Salon Suite Solutions,https://www.crunchbase.com/organization/salon-suite-solutions,"Southlake, Texas, United States","Beauty, Information Technology, Software",Angel,2017-05-20,430000.0,USD,430000.0,1-10,430000.0,USD,430000.0,1.0,,,,,,1.0,,,,,2015-05-15,https://www.twitter.com/salonstesol,https://www.facebook.com/salonsuitesolutions,https://www.linkedin.com/company/3207289,Seed,,,Less than $1M
5629,B Reputation,https://www.crunchbase.com/organization/b-reputation,"Paris, Ile-de-France, France","Business Development, Developer Platform, Social Network",Angel,2015-12-15,1000000.0,EUR,1092912.0,1-10,1000000.0,EUR,1092912.0,1.0,,,,,,,,,,,2015-05-01,https://www.twitter.com/breput,https://www.facebook.com/breputationcom,https://www.linkedin.com/company/b-reputation,Seed,,,Less than $1M
5632,Salud Cercana,https://www.crunchbase.com/organization/salud-cercana,"Mexico City, Distrito Federal, Mexico","Health Care, Health Insurance, Hospital, Medical, Personal Health",Angel,2015-10-15,300000.0,USD,300000.0,1-10,300000.0,USD,300000.0,1.0,,,,,,1.0,,,,For Profit,2015-05-12,https://www.twitter.com/saludcercana,https://www.facebook.com/saludcercana,https://www.linkedin.com/company/salud-cercana,Seed,,,$1M to $10M
5638,uQuote,https://www.crunchbase.com/organization/uquote,"San Francisco, California, United States","Automotive, Internet, Mobile",Angel,2017-03-27,345000.0,USD,345000.0,1-10,345000.0,USD,345000.0,1.0,,,,,,5.0,,,,For Profit,2015-05-01,https://twitter.com/uQuoteHQ,https://www.facebook.com/uquotehq,https://www.linkedin.com/company/uquote,Seed,,,$1M to $10M
5640,Rention,https://www.crunchbase.com/organization/rention-project,"Riga, Riga, Latvia","IT Management, Property Management, Real Estate, Rental Property",Angel,2015-05-26,50000.0,EUR,54425.0,1-10,50000.0,EUR,54425.0,1.0,,,,,,2.0,,,,For Profit,2015-05-26,https://twitter.com/RentionCom,https://www.facebook.com/RentionCom,https://www.linkedin.com/company/rention-limited,Seed,,,Less than $1M
5647,Maadly,https://www.crunchbase.com/organization/maadly,"San Francisco, California, United States","Artificial Intelligence, Internet, Social Media",Angel,2015-09-12,100000.0,USD,100000.0,1-10,100000.0,USD,100000.0,1.0,,,,,,3.0,,,,For Profit,2015-05-06,https://twitter.com/maadlyapp,https://www.facebook.com/maadlyapp,,Seed,,,Less than $1M
5660,Project Fly,https://www.crunchbase.com/organization/project-fly-inc,"Los Angeles, California, United States","Fashion, Lifestyle, Shopping",Angel,2015-05-11,350000.0,USD,350000.0,1-10,350000.0,USD,350000.0,1.0,,,,,,1.0,,,,For Profit,2015-05-01,https://www.twitter.com/projectfly_inc,https://www.facebook.com/projectflyfashion,https://www.linkedin.com/company/project-fly,Seed,,,Less than $1M
5709,33Coupons,https://www.crunchbase.com/organization/33coupons,"Kanpur, Uttar Pradesh, India","E-Commerce, Internet, Online Portals, Shopping",Angel,2015-07-06,20000.0,USD,20000.0,1-10,20000.0,USD,20000.0,1.0,,,,,,1.0,,,,For Profit,2015-05-01,https://twitter.com/33coupons,https://www.facebook.com/33coupons,https://www.linkedin.com/company/33coupons,Seed,,,$1M to $10M
5771,Amondo,https://www.crunchbase.com/organization/amondo,"London, England, United Kingdom",Content Marketing,Angel,2018-03-01,,,,1-10,,,,2.0,,,,,,1.0,,,,,2015-05-01,https://www.twitter.com/AmondoHQ,https://www.facebook.com/AmondoHQ,https://www.linkedin.com/company/amondo,Seed,,,Less than $1M
5825,Mogy,https://www.crunchbase.com/organization/mogy,"Land O Lakes, Florida, United States","Apps, Fitness, Health Care, Information Technology, Software, Sports",Angel,2015-10-13,,,,1-10,,,,1.0,,,,,,,,,,,2015-05-01,https://www.twitter.com/mogyapp,https://www.facebook.com/mogyapp,https://www.linkedin.com/company/mogy/,Seed,,,Less than $1M
5887,PeopleEasy.com,https://www.crunchbase.com/organization/peopleeasy-com,"New Delhi, Delhi, India","E-Commerce, Grocery, Internet, Online Portals, Retail",Angel,2015-05-05,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2015-05-01,https://www.twitter.com/peopleeasy,https://www.facebook.com/PeopleEasy/,,Seed,,,$1M to $10M
6343,Facepay,https://www.crunchbase.com/organization/facepay-inc,"San Jose, California, United States","Financial Services, Payments",Angel,2016-03-28,100000.0,USD,100000.0,1-10,250000.0,USD,250000.0,3.0,,,,,,1.0,,,,,2015-06-23,,,,Seed,,,Less than $1M
6390,Hitwicket,https://www.crunchbase.com/organization/hitwicket,"Hyderabad, Andhra Pradesh, India","Gaming, Sports",Angel,2015-11-12,300000.0,USD,300000.0,11-50,300000.0,USD,300000.0,1.0,,,,,,2.0,,,,For Profit,2015-06-01,http://twitter.com/hitwicketgame,http://www.facebook.com/hitwicketgame,https://www.linkedin.com/company/2231461/admin/,Seed,,,$1M to $10M
6438,BlueFrame Technology,https://www.crunchbase.com/organization/blueframe-technology,"Lexington, Kentucky, United States","Digital Media, Software",Angel,2016-02-01,250000.0,USD,250000.0,11-50,350000.0,USD,350000.0,2.0,,,,,,,,,,For Profit,2015-06-01,https://twitter.com/blueframetech,https://www.facebook.com/blueframetech,https://www.linkedin.com/company/blueframetech/,Seed,,,Less than $1M
6445,PetMate,https://www.crunchbase.com/organization/petmate,"Singapore, Central Region, Singapore","Apps, Logistics, Pet, Transportation",Angel,2015-12-15,1000000.0,SGD,710695.0,1-10,1000000.0,SGD,710695.0,1.0,,,,,,1.0,,,,For Profit,2015-06-01,https://twitter.com/PetMateSG,https://www.facebook.com/PetMateSingapore/,https://www.linkedin.com/company/petmate,Seed,,,Less than $1M
6457,"HelpSquad, LLC",https://www.crunchbase.com/organization/helpsquad-llc,"Bethlehem, Pennsylvania, United States","Customer Service, Lead Generation",Angel,2015-06-01,500000.0,USD,500000.0,11-50,500000.0,USD,500000.0,1.0,,,,,,1.0,,,,,2015-06-01,https://twitter.com/helpsquadusa,https://www.facebook.com/helpsquad,https://www.linkedin.com/company/helpsquad-llc,Seed,,,Less than $1M
6470,Deleasy,https://www.crunchbase.com/organization/deleasy,"Seattle, Washington, United States","Delivery, Grocery, Logistics",Angel,2015-06-13,225000.0,EUR,253471.0,1-10,225000.0,EUR,253471.0,1.0,,,,,,,,,,,2015-06-12,https://www.twitter.com/deleasy,https://www.facebook.com/490124201154374,https://www.linkedin.com/company/deleasy,Seed,,,Less than $1M
6472,Skuuper,https://www.crunchbase.com/organization/skuuper,"Tallinn, Harjumaa, Estonia","Crowdsourcing, Marketplace, Natural Language Processing, SaaS, Translation Service",Angel,2015-12-15,125000.0,EUR,136614.0,1-10,250000.0,EUR,278140.0,2.0,,,,,,2.0,,,,For Profit,2015-06-10,https://twitter.com/SkuuperCrowd,https://www.facebook.com/skuuper/,https://www.linkedin.com/company/skuuper,Seed,,,Less than $1M
6487,AskMyGift,https://www.crunchbase.com/organization/askmygift,"New Delhi, Delhi, India","Apps, E-Commerce, Gift Card, Mobile",Angel,2015-10-15,40000.0,USD,40000.0,1-10,40000.0,USD,40000.0,1.0,,,,,,,,,,,2015-06-15,https://www.twitter.com/askmygift,https://www.facebook.com/askmygift,,Seed,,,$1M to $10M
