,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
16783,Titanium Blockchain Infrastructure Services,https://www.crunchbase.com/organization/titanium-blockchain-infrastructure-services,"North Hollywood, California, United States","Blockchain, Computer, IaaS, Infrastructure, Mining, Private Social Networking, Professional Networking",Initial Coin Offering,2017-12-21,1000000.0,USD,1000000.0,1-10,1000000.0,USD,1000000.0,1.0,,,,,,1.0,,,,,2017-01-01,,https://www.facebook.com/TBISICO/,https://www.linkedin.com/company/titanium-blockchain-infrastructure-services-inc/,,,,Less than $1M
16806,Mingo,https://www.crunchbase.com/organization/mingo-2,"Dublin, Dublin, Ireland","Apps, eSports, Messaging, Software, Telecommunications",Initial Coin Offering,2017-10-02,650000.0,EUR,762576.0,1-10,650000.0,EUR,762576.0,1.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/mingocoin,https://www.facebook.com/GoMingoCoin/,https://www.linkedin.com/in/joe-arthur-3228aa16,,,,Less than $1M
17156,Redemption Technologies,https://www.crunchbase.com/organization/redemption-technologies,"Lake Worth, Florida, United States","Apps, Blockchain, E-Commerce, Financial Services, Insurance, Internet, Mobile Apps, Software",Initial Coin Offering,2017-11-07,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2017-01-01,https://www.twitter.com/redemption_tech,https://www.facebook.com/RedemptionTech/,https://www.linkedin.com/company/24972622/,,,,Less than $1M
17414,Ocean Protocol,https://www.crunchbase.com/organization/ocean-protocol,"Singapore, Central Region, Singapore","Blockchain, Communities",Initial Coin Offering,2019-05-13,6000000.0,USD,6000000.0,51-100,28100000.0,USD,28100000.0,3.0,,,,,,6.0,,,,,2017-01-01,https://twitter.com/oceanprotocol,https://www.facebook.com/oceanprotocol/,https://www.linkedin.com/company/ocean-protocol,,,,$1M to $10M
17462,SwissBorg,https://www.crunchbase.com/organization/swissborg,"Lausanne, Vaud, Switzerland","Blockchain, Communities, Financial Services, Wealth Management",Initial Coin Offering,2017-12-12,52000000.0,CHF,52440500.0,11-50,102440500.0,USD,102440500.0,2.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/swissborg,https://www.facebook.com/swissborg,https://www.linkedin.com/company/11040884/,,,,$1M to $10M
17467,Bankera,https://www.crunchbase.com/organization/bankera,"Vilnius, Vilniaus Apskritis, Lithuania","Banking, Financial Services, Payments",Initial Coin Offering,2018-02-09,100000000.0,USD,100000000.0,101-250,100000000.0,USD,100000000.0,2.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2017-01-01,https://twitter.com/Bankeracom,https://www.facebook.com/bankeracom/,https://www.linkedin.com/company/25000232/,,,,$1M to $10M
17468,LATOKEN,https://www.crunchbase.com/organization/latoken,"London, England, United Kingdom","Blockchain, Finance, Financial Exchanges, Financial Services, Real Estate",Initial Coin Offering,2017-10-10,18000000.0,USD,18000000.0,11-50,18000000.0,USD,18000000.0,1.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/latokens,https://www.facebook.com/LiquidAssetToken/,https://www.linkedin.com/company/latoken/,,,,$1M to $10M
17514,PumaPay,https://www.crunchbase.com/organization/pumapay,"Limassol, Limassol, Cyprus","Bitcoin, Blockchain, Payments",Initial Coin Offering,2018-05-09,117019041.0,USD,117019041.0,11-50,117019041.0,USD,117019041.0,1.0,,,,,,,,,,,2017-01-01,https://twitter.com/PumaPay,https://www.facebook.com/PumaPay/,https://www.linkedin.com/company/decentralized-vision,,,,$1M to $10M
17533,Medicalchain,https://www.crunchbase.com/organization/medicalchain,"London, England, United Kingdom","Health Care, Medical",Initial Coin Offering,2018-02-08,24000000.0,USD,24000000.0,11-50,24000000.0,USD,24000000.0,2.0,,,,,,2.0,,,,For Profit,2017-01-01,https://twitter.com/medical_chain,https://www.facebook.com/medicalchain,https://www.linkedin.com/company/11226193/,,,,$1M to $10M
17535,WAX (Worldwide Asset eXchange),https://www.crunchbase.com/organization/wax-f984,"Grand Cayman, Midland, Cayman Islands","Internet, Online Games, Video Games",Initial Coin Offering,2017-11-13,41000000.0,USD,41000000.0,51-100,41000000.0,USD,41000000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/wax_io,https://www.facebook.com/WAX.io.Community/,,,,,$1M to $10M
