,Organization Name,Organization Name URL,Headquarters Location,Industries,Last Funding Type,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Number of Employees,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),Number of Funding Rounds,Acquisition Status,Acquired by,Acquired by URL,Number of Acquisitions,Acquisition Price Currency (in USD),Number of Founders,Unnamed: 20,Acquisition Price,Price Currency,Company Type,Founded Date,Twitter,Facebook,LinkedIn,Funding Status,Acquisition Type,Announced Date,Estimated Revenue Range
11204,YAS.life,https://www.crunchbase.com/organization/yas-life,"Berlin, Berlin, Germany","Fitness, Gamification, Health Care, Health Insurance, InsurTech, Personal Health",Corporate Round,2017-12-15,1500000.0,EUR,1763429.0,11-50,3500000.0,EUR,4042105.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,,https://www.facebook.com/yas.healthapp/,https://www.linkedin.com/company/yas.life---magnum-est-digital-health-gmbh/,,,,Less than $1M
11210,Covered Insurance,https://www.crunchbase.com/organization/covered-2,"Denver, Colorado, United States","Finance, Financial Services, Insurance",Corporate Round,2020-02-25,,,,1-10,700000.0,USD,700000.0,4.0,,,,,,1.0,,,,For Profit,2016-01-01,https://www.twitter.com/coveredhq,https://www.facebook.com/coveredhq,https://www.linkedin.com/company/coveredhq,,,,Less than $1M
11464,CashMe SpA,https://www.crunchbase.com/organization/cashme-srl,"Brescia, Lombardia, Italy","E-Commerce, Finance, Financial Services, Internet, Payments, Trading Platform",Corporate Round,2018-04-28,1500000.0,EUR,1821980.0,,1850000.0,EUR,2200453.0,4.0,,,,,,2.0,,,,,2016-01-01,https://www.twitter.com/cashmeit,,https://www.linkedin.com/company/cashme-srl,,,,Less than $1M
11993,Northvolt,https://www.crunchbase.com/organization/northvolt-ab,"Stockholm, Stockholms Lan, Sweden","Battery, Electronics, Energy",Corporate Round,2019-06-12,600000000.0,USD,600000000.0,101-250,1090092593.0,USD,1090092593.0,5.0,,,,,,2.0,,,,,2016-01-01,https://twitter.com/northvolt,https://www.facebook.com/Northvolt/,https://www.linkedin.com/company/northvolt/,,,,$1M to $10M
12010,TravelBank,https://www.crunchbase.com/organization/travelbank,"San Francisco, California, United States","Accounting, Finance, Software, Travel",Corporate Round,2019-10-01,,,,51-100,35000000.0,USD,35000000.0,3.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/travelbankhq,https://www.facebook.com/travelbankhq/,https://www.linkedin.com/company/travelbank,,,,$1M to $10M
12039,Varjo,https://www.crunchbase.com/organization/varjo,"Helsinki, Southern Finland, Finland","Hardware, Software, Virtual Reality, Virtualization",Corporate Round,2019-05-30,,,,101-250,45900000.0,USD,45900000.0,4.0,,,,,,4.0,,,,For Profit,2016-01-01,https://www.twitter.com/varjodotcom,https://www.facebook.com/varjodotcom,https://www.linkedin.com/company/varjo/,,,,$1M to $10M
12085,PROWLER.io,https://www.crunchbase.com/organization/prowler-io,"Cambridge, Cambridgeshire, United Kingdom","Artificial Intelligence, Machine Learning, Software",Corporate Round,2019-10-30,,,,101-250,38944882.0,USD,38944882.0,6.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/prowler_io,,https://www.linkedin.com/company/prowler.io/,,,,$1M to $10M
12162,Linklogis,https://www.crunchbase.com/organization/linklogis,"Shenzhen, Guangdong, China","Finance, Financial Services, Supply Chain Management",Corporate Round,2020-01-10,,,,11-50,265145174.0,USD,265145174.0,4.0,,,,,,1.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/%E6%B7%B1%E5%9C%B3%E5%89%8D%E6%B5%B7%E8%81%94%E6%98%93%E8%9E%8D%E9%87%91%E8%9E%8D%E6%9C%8D%E5%8A%A1%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8/,,,,$1M to $10M
12181,Allegro.AI,https://www.crunchbase.com/organization/allegro-ai,"Tel Aviv, Tel Aviv, Israel","Artificial Intelligence, Computer, Information Technology, Machine Learning, Software",Corporate Round,2018-11-05,,,,11-50,11000000.0,USD,11000000.0,2.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/allegroAI,https://www.facebook.com/allegroai/,https://www.linkedin.com/company/allegroai/,,,,$1M to $10M
12282,Hudson MX,https://www.crunchbase.com/organization/hudson-mx,"Atlanta, Georgia, United States","Computer, Software",Corporate Round,2020-02-24,10000000.0,USD,10000000.0,51-100,10000000.0,USD,10000000.0,1.0,,,,,,,,,,,2016-01-01,https://twitter.com/HudsonMXInc,,https://www.linkedin.com/company/hudson-mx/,,,,$1M to $10M
12367,Trade Ledger,https://www.crunchbase.com/organization/trade-ledger,"London, England, United Kingdom","Information Services, Information Technology, Lending",Corporate Round,2019-10-29,1500000.0,GBP,1929888.0,11-50,1500000.0,GBP,1929888.0,1.0,,,,,,1.0,,,,,2016-01-01,https://twitter.com/tradeledger?lang=en,,https://www.linkedin.com/company/trade-ledger/,,,,$1M to $10M
12400,Visage,https://www.crunchbase.com/organization/visage-2,"San Francisco, California, United States","Artificial Intelligence, Crowdsourcing, Employment, Human Resources, Recruiting",Corporate Round,2019-11-25,,,,51-100,1891000.0,USD,1891000.0,6.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/visageae,https://www.facebook.com/visagefinder,https://www.linkedin.com/company/visage-dmcc,,,,$1M to $10M
12406,Vivet Therapeutics,https://www.crunchbase.com/organization/vivet-therapeutics,"Paris, Ile-de-France, France","Biopharma, Biotechnology, Health Care",Corporate Round,2019-03-20,45000000.0,EUR,51428160.0,11-50,82500000.0,EUR,92605321.0,2.0,,,,,,3.0,,,,For Profit,2016-01-01,https://twitter.com/Vivet_tx,,https://www.linkedin.com/company/vivettherapeutics/,,,,$1M to $10M
12422,DriveTribe,https://www.crunchbase.com/organization/drivetribe,"London, England, United Kingdom","Automotive, Content, Digital Media",Corporate Round,2016-09-06,6500000.0,USD,6500000.0,51-100,12000000.0,USD,12000000.0,3.0,,,,,,5.0,,,,For Profit,2016-01-01,https://twitter.com/DriveTribe/,https://www.facebook.com/drivetribe/,https://www.linkedin.com/company/drivetribe,,,,$1M to $10M
12466,Allied Esports,https://www.crunchbase.com/organization/allied-esports,"Santa Ana, California, United States","eSports, Fantasy Sports, Gaming",Corporate Round,2019-07-04,5000000.0,USD,5000000.0,101-250,5000000.0,USD,5000000.0,1.0,,,,,,,,,,For Profit,2016-01-01,https://twitter.com/alliedesports,https://www.facebook.com/alliedesports/,https://www.linkedin.com/company/allied-esports-international/,,,,$1M to $10M
12538,Twenty Two Motors,https://www.crunchbase.com/organization/twenty-two-motors,"Haryana, Haryana, India","Automotive, Battery, Electric Vehicle, Manufacturing, Mechanical Design",Corporate Round,2018-10-16,65000000.0,USD,65000000.0,11-50,66600000.0,USD,66600000.0,2.0,,,,,,2.0,,,,For Profit,2016-01-01,https://twitter.com/22motors,https://www.facebook.com/22motors-1303769653051457,https://www.linkedin.com/company-beta/13278920/?,,,,$1M to $10M
12737,Aeva,https://www.crunchbase.com/organization/aeva,"Palo Alto, California, United States","Automotive, Autonomous Vehicles, Navigation",Corporate Round,2019-12-12,,,,11-50,48500000.0,USD,48500000.0,3.0,,,,,,2.0,,,,For Profit,2016-01-01,,,https://www.linkedin.com/company/aeva-inc/,,,,$1M to $10M
12757,Igloo Energy,https://www.crunchbase.com/organization/igloo-energy,"Southampton, Southampton, United Kingdom",Energy,Corporate Round,2019-12-10,,,,11-50,606900.0,GBP,791676.0,2.0,,,,,,3.0,,,,,2016-01-01,https://twitter.com/MyIglooEnergy,https://www.facebook.com/myiglooenergy/,https://www.linkedin.com/company/igloo-energy/,,,,$1M to $10M
12959,Argo AI,https://www.crunchbase.com/organization/argo-ai,"Pittsburgh, Pennsylvania, United States","Artificial Intelligence, Autonomous Vehicles, Transportation",Corporate Round,2019-07-12,2600000000.0,USD,2600000000.0,501-1000,3600000000.0,USD,3600000000.0,2.0,Made Acquisitions,,,1.0,,2.0,,,,For Profit,2016-01-01,https://twitter.com/argoai,,https://www.linkedin.com/company/argo-ai/,,,,$10M to $50M
13030,Bordrin Motors,https://www.crunchbase.com/organization/bordrin-motors,"Nanjing, Jiangsu, China","Automotive, Electric Vehicle, Travel",Corporate Round,2019-06-03,2500000000.0,CNY,362119412.0,1001-5000,2500000000.0,CNY,362119412.0,1.0,,,,,,1.0,,,,For Profit,2016-01-01,https://twitter.com/bordrinmotor,https://www.facebook.com/bordrin/,https://www.linkedin.com/company/bordrin,,,,$10M to $50M
13248,Douugh,https://www.crunchbase.com/organization/douugh,"San Francisco, California, United States","Banking, Financial Services, Mobile Apps, Wellness",Corporate Round,2019-06-19,,,,11-50,2500000.0,USD,2500000.0,3.0,Was Acquired,Ziptel,https://www.crunchbase.com/organization/ziptel,,,2.0,,,,For Profit,2016-02-01,https://www.twitter.com/mydouugh,https://www.facebook.com/mydouugh,https://www.linkedin.com/company/douugh,M&A,Acquisition,2020-03-22,$1M to $10M
13312,Standard Library,https://www.crunchbase.com/organization/stdlib,"San Francisco, California, United States","Developer APIs, Open Source, PaaS",Corporate Round,2018-05-31,2000000.0,USD,2000000.0,1-10,4000000.0,USD,4000000.0,2.0,,,,,,2.0,,,,For Profit,2016-02-01,https://twitter.com/StandardLibrary,,https://www.linkedin.com/company/standard-library/,,,,$1M to $10M
13348,MUGO Inc.,https://www.crunchbase.com/organization/mugo-inc,"Herzliya, Tel Aviv, Israel","Mobile Apps, Music, Music Streaming, Social Media",Corporate Round,2018-05-10,7000000.0,USD,7000000.0,1-10,8182000.0,USD,8182000.0,5.0,,,,,,3.0,,,,For Profit,2016-02-01,https://twitter.com/MUGO_Music,https://www.facebook.com/MUGO-Music-682679791909458/,https://www.linkedin.com/company-beta/18057584/,,,,$1M to $10M
13481,Polybit,https://www.crunchbase.com/organization/polybit,"San Francisco, California, United States","Developer Tools, Information Technology, Internet, PaaS, Software",Corporate Round,2018-05-31,2000000.0,USD,2000000.0,1-10,4000000.0,USD,4000000.0,2.0,,,,,,1.0,,,,,2016-02-23,https://www.twitter.com/polybit,https://www.facebook.com/polybitinc/,https://www.linkedin.com/company/polybit-inc-,,,,Less than $1M
14252,Smartworks,https://www.crunchbase.com/organization/smartworks,"Noida, Uttar Pradesh, India","Commercial Real Estate, Coworking, Real Estate",Corporate Round,2019-10-31,25000000.0,USD,25000000.0,101-250,25000000.0,USD,25000000.0,1.0,,,,,,2.0,,,,For Profit,2016-04-01,https://www.twitter.com/smartworksind,https://www.facebook.com/smartworksoffice/,https://www.linkedin.com/company/smartworks-office/,,,,$10M to $50M
14504,Prime Trust,https://www.crunchbase.com/organization/prime-trust,"Las Vegas, Nevada, United States","Banking, Blockchain, Crowdfunding, Cryptocurrency, Financial Services",Corporate Round,2019-03-28,,,,51-100,5000000.0,USD,5000000.0,4.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2016-04-10,https://twitter.com/primetrustco,https://www.facebook.com/PrimeTrustLLC/,https://www.linkedin.com/company/primetrust/,,,,Less than $1M
14575,viRaTechnologies GmbH,https://www.crunchbase.com/organization/viratechnologies-gmbh,"Vienna, Wien, Austria","CleanTech, Consumer Goods, Green Consumer Goods, GreenTech, Home and Garden, Smart Building, Solar",Corporate Round,2017-09-01,,,,1-10,30000.0,EUR,33435.0,2.0,,,,,,2.0,,,,For Profit,2016-05-20,https://twitter.com/viRaCube,https://www.facebook.com/viracube/,https://www.linkedin.com/company/viratechnologies,,,,Less than $1M
15413,Procivis,https://www.crunchbase.com/organization/procivis-ag,"ZÃ¼rich, Zurich, Switzerland","Blockchain, Electronics, Government, GovTech, Identity Management, Information Technology",Corporate Round,2020-03-16,,,,11-50,300005.0,USD,300005.0,2.0,,,,,,1.0,,,,For Profit,2016-10-01,https://twitter.com/procivisag,https://www.facebook.com/procivisAG,https://www.linkedin.com/company/procivis-gmbh/,,,,Less than $1M
15427,Planet11 eCommerce Solutions India (Avenue11),https://www.crunchbase.com/organization/planet11-ecommerce-solutions-india-pvt-ltd,"Bengaluru, Karnataka, India","Internet, Retail",Corporate Round,2018-09-20,260000000.0,INR,3624932.0,11-50,260000000.0,INR,3624932.0,1.0,,,,,,1.0,,,,For Profit,2016-08-01,https://www.twitter.com/kirana11com,https://www.facebook.com/kirana11com,,,,,$1M to $10M
15500,ATN.io,https://www.crunchbase.com/organization/atn-io,"Shanghai, Shanghai, China","Artificial Intelligence, Blockchain, Developer APIs, Enterprise Applications, Marketplace, Open Source",Corporate Round,2018-02-08,10000000.0,USD,10000000.0,11-50,10000000.0,USD,10000000.0,1.0,,,,,,1.0,,,,For Profit,2016-10-01,https://twitter.com/atn_io,,https://www.linkedin.com/company/atn-io,,,,Less than $1M
16114,Mightier,https://www.crunchbase.com/organization/mightier,"Boston, Massachusetts, United States","Gaming, Health Care, Video Games",Corporate Round,2019-09-24,250000.0,USD,250000.0,11-50,10250000.0,USD,10250000.0,5.0,,,,,,3.0,,,,For Profit,2016-11-05,https://twitter.com/getmightier,https://www.facebook.com/bemightier/,https://www.linkedin.com/company/mightier/,,,,$1M to $10M
16182,Shep Travel,https://www.crunchbase.com/organization/compl-ai,"Austin, Texas, United States","Business Travel, Travel",Corporate Round,2020-01-07,,,,1-10,1580000.0,USD,1580000.0,4.0,,,,,,2.0,,,,For Profit,2016-11-01,https://www.twitter.com/sheptravels,https://www.facebook.com/sheptravels,https://www.linkedin.com/company/shep/,,,,$1M to $10M
16261,Etsimo Healthcare,https://www.crunchbase.com/organization/etsimo-ltd,"Turku, Western Finland, Finland","Artificial Intelligence, Health Care, Health Diagnostics, Machine Learning, Medical Device, Personal Health, Software",Corporate Round,2018-12-03,,,,11-50,,,,2.0,,,,,,1.0,,,,For Profit,2016-12-01,http://twitter.com/etsimoltd,http://facebook.com/etsimo,https://www.linkedin.com/company/etsimo-healthcare/,,,,Less than $1M
16469,LGO Group,https://www.crunchbase.com/organization/lgo-group,"New York, New York, United States","Blockchain, Cryptocurrency, Financial Exchanges, Financial Services, FinTech, Trading Platform",Corporate Round,2020-04-09,,,,51-100,30000000.0,USD,30000000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/LGOGroup_,https://www.facebook.com/lgo.group,https://www.linkedin.com/company/lgo-group,,,,Less than $1M
16513,Prevailion,https://www.crunchbase.com/organization/prevailion-inc,"Fulton, Maryland, United States","Artificial Intelligence, Business Intelligence, Cyber Security, Machine Learning, Predictive Analytics",Corporate Round,2019-11-19,,,,11-50,11700000.0,USD,11700000.0,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/prevailion,,https://www.linkedin.com/company/prevailion/,,,,Less than $1M
16577,Proximity Space,https://www.crunchbase.com/organization/proximity-space-inc,"Montrose, Colorado, United States","Coworking, Enterprise Software, Hardware, Property Management, Software",Corporate Round,2020-01-21,,,,51-100,1245000.0,USD,1245000.0,3.0,,,,,,5.0,,,,For Profit,2017-01-01,https://twitter.com/ProximitySpace,https://www.facebook.com/proximityspace,https://www.linkedin.com/company/10191193/,,,,Less than $1M
16683,Ampere Computing,https://www.crunchbase.com/organization/ampere-computing,"Santa Clara, California, United States","Cloud Computing, Cloud Data Services, Hardware",Corporate Round,2019-09-27,40000000.0,USD,40000000.0,1-10,40000000.0,USD,40000000.0,3.0,,,,,,1.0,,,,,2017-01-01,https://twitter.com/AmpereComputing,,,,,,Less than $1M
17352,BlueNalu,https://www.crunchbase.com/organization/bluenalu,"San Diego, California, United States","Biotechnology, Food and Beverage, Health Care, Medical",Corporate Round,2020-01-21,,,,1-10,24500000.0,USD,24500000.0,3.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/BlueNaluInc,https://www.facebook.com/bluenaluinc/,https://www.linkedin.com/company/bluenalu/,,,,$1M to $10M
17384,Zapata Computing,https://www.crunchbase.com/organization/zapata-computing,"Boston, Massachusetts, United States","Computer, Quantum Computing, Software",Corporate Round,2020-03-03,,,,11-50,31443434.0,USD,31443434.0,4.0,,,,,,5.0,,,,For Profit,2017-01-01,https://twitter.com/zapatacomputing,https://www.facebook.com/zapatacomputing/,https://www.linkedin.com/company/zapata-computing/,,,,$1M to $10M
17422,ChargeAfter,https://www.crunchbase.com/organization/chargeafter,"New York, New York, United States","Financial Services, Point of Sale",Corporate Round,2020-02-13,,,,11-50,9500000.0,USD,9500000.0,4.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/chargeafter,https://www.facebook.com/ChargeAfter,https://www.linkedin.com/company/chargeafter/,,,,$1M to $10M
17581,Orchestra BioMed,https://www.crunchbase.com/organization/orchestra-biomed,"New Hope, Pennsylvania, United States","Biotechnology, Medical, Medical Device",Corporate Round,2019-06-19,35000000.0,USD,35000000.0,11-50,132821500.0,USD,132821500.0,4.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/OrchestraBioMed,,https://www.linkedin.com/company/orchestra-biomed/,,,,$1M to $10M
17597,Omniex,https://www.crunchbase.com/organization/omniex,"San Francisco, California, United States","Blockchain, Cryptocurrency, Finance, Financial Services, Software, Trading Platform",Corporate Round,2020-02-25,,,,11-50,5000000.0,USD,5000000.0,2.0,,,,,,3.0,,,,For Profit,2017-01-01,https://twitter.com/OmniexInc,,https://www.linkedin.com/company/omniexinc/,,,,$1M to $10M
17632,Factory,https://www.crunchbase.com/organization/factory-os,"Vallejo, California, United States","Building Material, Real Estate",Corporate Round,2019-07-10,,,,51-100,22703576.0,USD,22703576.0,2.0,,,,,,2.0,,,,,2017-01-01,,,https://www.linkedin.com/company/factoryos/about/,,,,$1M to $10M
17835,Spree Interactive,https://www.crunchbase.com/organization/holodeck,"Nuremberg, Bayern, Germany","Location Based Services, Virtual Reality, Virtual World",Corporate Round,2019-05-20,3000000.0,EUR,3350263.0,11-50,3000000.0,EUR,3350263.0,1.0,,,,,,5.0,,,,For Profit,2017-01-01,https://twitter.com/spreeinteractive,https://www.facebook.com/HolodeckVR.co/,https://www.linkedin.com/company/spreeinteractive,,,,$1M to $10M
17894,PKVitality,https://www.crunchbase.com/organization/pkvitality,"Paris, Ile-de-France, France","Biotechnology, Computer, Life Science",Corporate Round,2020-01-07,2250000.0,EUR,2509706.0,11-50,2321429.0,EUR,2594073.0,2.0,,,,,,,,,,For Profit,2017-01-01,https://www.twitter.com/pkvitality,https://www.facebook.com/pkvitality-365989267126874,https://www.linkedin.com/company/pkvitality/,,,,$1M to $10M
17965,Dianomi Therapeutics,https://www.crunchbase.com/organization/dianomi-therapeutics,"Parker, Colorado, United States","Biotechnology, Medical Device, Therapeutics",Corporate Round,2019-02-05,3000000.0,USD,3000000.0,11-50,3370000.0,USD,3370000.0,3.0,,,,,,4.0,,,,For Profit,2017-01-01,,,https://www.linkedin.com/company/dianomi-therapeutics-inc,,,,$1M to $10M
17977,Bitzumi,https://www.crunchbase.com/organization/bitzumi,"New York, New York, United States","Information Services, Information Technology, Service Industry",Corporate Round,2018-02-18,1000000.0,USD,1000000.0,,1000000.0,USD,1000000.0,1.0,,,,,,2.0,,,,,2017-01-01,https://twitter.com/bitzumicorp,https://www.facebook.com/BitZumi/,https://www.linkedin.com/company/bitzumi/,,,,$1M to $10M
18012,Vechain,https://www.crunchbase.com/organization/vechain,"Singapore, Central Region, Singapore","Blockchain, Computer, Logistics",Corporate Round,2018-05-05,,,,101-250,,,,3.0,,,,,,1.0,,,,For Profit,2017-01-01,https://twitter.com/vechainofficial,https://www.facebook.com/vechain,https://www.linkedin.com/company/10692399,,,,$10M to $50M
18086,NULS,https://www.crunchbase.com/organization/nuls,"Singapore, Central Region, Singapore","Blockchain, Information Services, Information Technology",Corporate Round,2018-10-09,,,,11-50,,,,2.0,,,,,,,,,,For Profit,2017-01-01,https://twitter.com/nulsservice?lang=en,,https://www.linkedin.com/company/nuls-blockchain/,,,,$1M to $10M
18247,Block.one,https://www.crunchbase.com/organization/block-one,"George Town, Midland, Cayman Islands","Blockchain, Infrastructure, Internet, Software",Corporate Round,2018-07-16,,,,101-250,4100000000.0,USD,4100000000.0,4.0,,,,,,1.0,,,,For Profit,2017-05-01,https://twitter.com/EOS_io,https://www.facebook.com/blockoneofficial/,https://www.linkedin.com/company/block-one-official/,,,,$10M to $50M
18290,Integrate.ai,https://www.crunchbase.com/organization/integrate-ai,"Toronto, Ontario, Canada","Artificial Intelligence, Data Integration, Enterprise, Enterprise Software, Machine Learning, Natural Language Processing, SaaS, Software",Corporate Round,2019-01-31,,,,51-100,39576834.0,USD,39576834.0,4.0,,,,,,1.0,,,,For Profit,2017-01-16,https://www.twitter.com/integrateai,https://www.facebook.com/integrateAI/,https://www.linkedin.com/company/integrate.ai,,,,$1M to $10M
18568,QuintEvents,https://www.crunchbase.com/organization/quintevents,"Charlotte, North Carolina, United States","Events, Leisure, Tourism, Travel",Corporate Round,2018-01-17,5500000.0,USD,5500000.0,51-100,5500000.0,USD,5500000.0,1.0,Made Acquisitions,,,1.0,,3.0,,,,For Profit,2017-03-01,https://twitter.com/quintevents,https://www.facebook.com/QuintEvents,https://www.linkedin.com/company/228068/,,,,$1M to $10M
19256,Harbor,https://www.crunchbase.com/organization/harbor-platform,"San Francisco, California, United States","Blockchain, Computer, Cryptocurrency, Security",Corporate Round,2018-04-17,28000000.0,USD,28000000.0,11-50,38000000.0,USD,38000000.0,3.0,Was Acquired,BitGo,https://www.crunchbase.com/organization/bitgo,,,4.0,,,,For Profit,2017-09-01,https://twitter.com/harbor,https://www.facebook.com/HarborHQ,https://www.linkedin.com/company/harbor-hq/,M&A,Acquisition,2020-02-18,$1M to $10M
19268,myTukar.com,https://www.crunchbase.com/organization/mytukar-com,"Selangor, Selangor, Malaysia","Automotive, Internet, Online Auctions, Web Apps",Corporate Round,2019-09-19,30000000.0,USD,30000000.0,101-250,30875000.0,USD,30875000.0,2.0,,,,,,1.0,,,,For Profit,2017-10-03,https://twitter.com/mytukar,https://www.facebook.com/mytukar,https://www.linkedin.com/company/mytukar,,,,$1M to $10M
19379,AfricaSokoni,https://www.crunchbase.com/organization/africasokoni,"Nairobi, Nairobi Area, Kenya","Consumer, E-Commerce, Internet, PaaS, Retail",Corporate Round,2020-01-13,,,,11-50,995000.0,USD,995000.0,4.0,Made Acquisitions,,,1.0,,1.0,,,,For Profit,2017-08-16,https://twitter.com/africasokoni,https://www.facebook.com/AfricaSokoni-485719095126783/,https://www.linkedin.com/company/11252089/,,,,$1M to $10M
19392,Lucidity,https://www.crunchbase.com/organization/kr8os,"Marina Del Rey, California, United States","Advertising, Advertising Platforms, Analytics, Blockchain, Mobile Advertising",Corporate Round,2018-08-15,5000000.0,USD,5000000.0,11-50,5000000.0,USD,5000000.0,1.0,,,,,,3.0,,,,For Profit,2017-08-01,https://twitter.com/golucidity,https://www.facebook.com/golucidity,https://www.linkedin.com/company/golucidity,,,,Less than $1M
19451,Gamepind Entertainment,https://www.crunchbase.com/organization/gamepind-entertainment,"Noida, Uttar Pradesh, India",Mobile,Corporate Round,2018-08-13,16000000.0,USD,16000000.0,51-100,16000000.0,USD,16000000.0,1.0,,,,,,,,,,For Profit,2017-07-01,,,,,,,Less than $1M
19704,TrueChain,https://www.crunchbase.com/organization/truechain-foundation-ltd,"Singapore, Central Region, Singapore","Blockchain, Cryptocurrency",Corporate Round,2019-06-04,,,,11-50,,,,1.0,,,,,,1.0,,,,,2017-12-15,https://twitter.com/truechaingroup,https://www.facebook.com/TrueChaingroup/,,,,,$1M to $10M
19735,CrimzonCode,https://www.crunchbase.com/organization/crimzoncode,"Mumbai, Maharashtra, India","Gaming, Internet, Mobile Apps",Corporate Round,2018-07-03,,,,11-50,,,,1.0,,,,,,2.0,,,,For Profit,2017-09-01,,,https://www.linkedin.com/company/crimzoncode/,,,,$1M to $10M
20014,Paytm First Games,https://www.crunchbase.com/organization/paytm-first-games,"Noida, Uttar Pradesh, India","App Marketing, Gaming",Corporate Round,2019-10-03,20000000.0,USD,20000000.0,51-100,20000000.0,USD,20000000.0,1.0,,,,,,,,,,For Profit,2018-01-01,https://twitter.com/paytmfirstgames?lang=en,https://www.facebook.com/paytmfirstgames/,https://www.linkedin.com/company/paytmfirstgames/,,,,$10M to $50M
20029,Terra,https://www.crunchbase.com/organization/terra-d41a,"Seoul, Seoul-t'ukpyolsi, South Korea","Blockchain, Cryptocurrency, Financial Services",Corporate Round,2019-08-23,,,,11-50,32000000.0,USD,32000000.0,9.0,,,,,,1.0,,,,For Profit,2018-01-01,https://twitter.com/terra_money,,https://www.linkedin.com/company/terraform-labs/,,,,$1M to $10M
20144,Ed App,https://www.crunchbase.com/organization/ed-app,"New York, New York, United States","Computer, E-Learning, Software",Corporate Round,2019-09-05,4250000.0,USD,4250000.0,11-50,7150936.0,USD,7150936.0,2.0,,,,,,1.0,,,,,2018-01-01,https://twitter.com/MicrolearningEd,https://www.facebook.com/pg/edmicrolearning,https://www.linkedin.com/company/ed---micro-learning/,,,,$1M to $10M
20211,Kamatan Farm Tech,https://www.crunchbase.com/organization/kamatan-farm-tech,"New Delhi, Delhi, India","Agriculture, AgTech, Logistics, Supply Chain Management",Corporate Round,2019-11-28,300000000.0,INR,4192438.0,101-250,300000000.0,INR,4192438.0,1.0,,,,,,4.0,,,,For Profit,2018-01-01,,https://www.facebook.com/KamatanFarmTech/,https://www.linkedin.com/company/kamatanfarmtech,,,,$1M to $10M
20233,Second Dinner Studios,https://www.crunchbase.com/organization/second-dinner-studios,"Tustin, California, United States","Digital Entertainment, Gaming",Corporate Round,2019-01-03,30000000.0,USD,30000000.0,11-50,30000000.0,USD,30000000.0,1.0,,,,,,3.0,,,,For Profit,2018-01-01,https://twitter.com/seconddinner,https://www.facebook.com/seconddinnergames/,https://www.linkedin.com/company/seconddinner/,,,,$1M to $10M
20240,Verano Holdings,https://www.crunchbase.com/organization/verano-holdings,"Chicago, Illinois, United States","Health Care, Medical",Corporate Round,2018-10-23,120000000.0,USD,120000000.0,101-250,120000000.0,USD,120000000.0,1.0,Made Acquisitions,,,1.0,,2.0,,,,,2018-01-01,,,,,,,$10M to $50M
20352,Validity,https://www.crunchbase.com/organization/validity-f3ea,"Boston, Massachusetts, United States","Communities, Data Integration, Information Technology, Software",Corporate Round,2019-05-31,,,,501-1000,,,,2.0,Made Acquisitions,,,5.0,,,,,,For Profit,2018-01-01,,,,,,,$10M to $50M
20413,Hypergiant,https://www.crunchbase.com/organization/hypergiant,"Austin, Texas, United States","Artificial Intelligence, Information Technology, Machine Learning",Corporate Round,2019-06-05,,,,101-250,,,,2.0,Made Acquisitions,,,2.0,,2.0,,,,For Profit,2018-01-01,https://twitter.com/hypergiant,https://www.facebook.com/gohypergiant/,https://www.linkedin.com/company/hypergiant/,,,,$1M to $10M
20879,Cooks Venture,https://www.crunchbase.com/organization/cooks-venture,"New York, New York, United States",Food Processing,Corporate Round,2020-01-28,4000000.0,USD,4000000.0,11-50,16000000.0,USD,16000000.0,2.0,,,,,,,,,,,2018-03-29,https://www.twitter.com/cooksventure,https://www.facebook.com/Cooks-Venture-302605400377260/,https://www.linkedin.com/company/cooks-venture/,,,,$10M to $50M
21207,Wolfness,https://www.crunchbase.com/organization/wolfness,"Tokyo, Tokyo, Japan","Advertising, Beauty, Fitness",Corporate Round,2018-10-01,,,,1-10,,,,1.0,,,,,,,,,,For Profit,2018-02-15,,,,,,,Less than $1M
21386,Lavie bio,https://www.crunchbase.com/organization/lavie-bio,"Rehovot, HaMerkaz, Israel","Agriculture, Biotechnology",Corporate Round,2019-08-07,10000000.0,USD,10000000.0,11-50,10000000.0,USD,10000000.0,1.0,,,,,,,,,,,2019-01-01,,,https://www.linkedin.com/company/lavie-bio/,,,,$1M to $10M
